Gender,Duration (s),RMS Energy,ZCR (Zero Crossing Rate),Spectral Centroid,Spectral Bandwidth,Spectral Rolloff,Pitch (Fundamental Frequency),MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20
Male,1.2,0.021230983,0.4044639186,3458.870127,2099.036266,5623.149671,159.7673155,-382.1460571,22.32041359,17.43113518,12.53332806,7.74158287,-3.280780315,0.8018051982,-4.409188271,-6.765622616,1.054228425,-0.05332224071,4.393425941,-8.537987709,-2.333761215,-7.101477146,-1.026904821,-3.535078287,1.391865611,-6.44483614,-5.205622673
Male,1.35,0.02181254,0.4021961301,3434.586538,2094.497243,5581.213663,149.2472777,-369.9374695,24.42502975,13.71458721,22.18605232,11.66719913,-7.522096634,-0.7773609757,-6.974951267,-4.703073502,1.002510786,-7.942082405,3.860626459,-5.308168888,-5.547678947,-5.433064938,2.964572906,-4.884584427,0.8502057791,-7.01482439,-6.411435127
Male,1.2,0.020144934,0.4234554893,3514.646495,2140.635883,5799.958882,153.3694286,-387.3482666,26.79201126,22.3807621,14.23607159,6.824865818,-12.07213211,0.2785131335,-2.409818649,-3.075278044,-0.249873355,-10.94363689,2.435168505,-4.380694866,-0.6761392355,-4.255794048,-0.3752779067,-6.328174114,-0.4090060592,-3.801275969,-2.082955599
Male,3.6,0.03969854,0.3412956305,2889.970639,1794.613276,4520.326327,156.7764917,-324.3544922,36.37592316,-5.432617188,18.09646988,11.77076721,-6.976006508,-7.204494953,-15.37745857,-10.71106148,0.3082358837,-6.838881969,3.596482038,-5.964447498,-4.60953474,-5.668535709,-0.5656811595,-7.756964684,3.146106005,-6.071310997,-3.8946383
Male,1.65,0.016174646,0.4668532151,3702.532929,2091.291509,5825.721154,156.6599473,-386.1622314,21.23274803,10.23577976,-1.787538409,18.06284904,0.6044959426,-9.82950592,-8.741780281,-2.785554171,6.38119936,-4.113753796,2.229293108,-5.006820202,-2.708193541,-8.026526451,-0.2756077945,-5.908601761,1.694674611,-4.923019409,-3.716336966
Male,2.85,0.04186136,0.277593316,2537.435608,1844.242441,4148.524306,157.2252912,-323.82547,60.24332047,3.239978313,2.332508564,6.801311493,-8.496148109,-3.096034527,-14.42067623,-12.78846169,0.8214101195,-7.937283516,3.04767704,-5.669928074,-5.317948818,-5.012073994,-1.794384956,-9.084323883,4.223804951,-2.895232201,-7.505205631
Male,2.7,0.022765743,0.3832261029,3249.659495,2050.152194,5303.033088,146.2194224,-370.5740356,33.02264786,17.90793991,14.56181908,6.063673496,-12.60491753,0.001861331053,-6.168759823,-8.505314827,0.02557762899,-6.769379616,1.840315342,-9.334335327,-4.436501503,-4.841275215,-2.741444826,-8.447668076,2.160522938,-5.121004105,-4.615745068
Male,1.5,0.028122699,0.4510264295,3568.957889,2041.40398,5569.481383,159.7176588,-379.8754883,30.3129673,11.70360661,-5.747327328,17.09927368,2.592203617,-10.829916,-10.14804745,-2.796250343,5.527534008,-3.929606438,3.803400517,-5.173902512,-3.29769206,-5.424669266,0.7318480611,-7.601472378,1.262788534,-4.912307739,-6.744720936
Male,1.5,0.0126732085,0.4762612201,3870.977975,2168.597795,6143.617021,153.7954925,-401.8636169,8.776351929,25.73751831,11.44758606,9.358110428,-6.795852184,-4.274700642,-0.01524470747,-5.934064388,-0.6320699453,-6.729072571,1.078523993,-4.846298218,-1.611654758,-7.179010391,-0.1975826472,-5.342889786,-1.59897244,-6.400206089,-0.5937113762
Male,2.85,0.034912482,0.2930555556,2682.881679,1876.493669,4373.958333,135.2279504,-335.3026123,48.99080276,10.23840714,12.70974159,2.146765471,-10.44996357,-0.1512156427,-14.46382618,-11.54163265,3.679746866,-6.511797428,2.18444252,-6.486138821,-3.604627371,-3.324188232,-2.401573658,-8.617689133,1.736222148,-5.517884254,-3.366903305
Male,1.5,0.02193578,0.3869784741,3226.038461,2084.606835,5292.553191,116.6912882,-376.220459,39.12652969,27.52661705,2.500311613,-5.505012035,-8.683115959,5.059268475,-4.221935749,-6.759102821,1.764959097,-4.377614021,4.453309059,-6.643369675,-1.281683922,-2.095516205,-1.124548674,-9.119074821,0.5280120373,-4.274717808,-3.707691669
Male,1.35,0.01407793,0.4676712391,3779.519644,2152.772845,5997.819767,156.9765752,-405.4047546,18.42714691,23.45361137,5.709708214,7.672877312,-4.385364056,2.651742697,-4.230350494,-6.744144917,2.182186127,-4.59401083,2.362783432,-10.92884827,-2.880578518,-1.778458476,-0.3866957724,-8.23522377,1.354826331,-3.830498934,-2.116802931
Male,1.35,0.021152405,0.4419626635,3533.171148,2106.447533,5649.890988,135.2628127,-397.8807373,30.4174614,22.61014938,-5.340192795,12.21806145,0.9978868365,-6.271930218,-13.85786724,-9.064557076,7.934076309,-2.558495522,0.6534267068,-5.501103401,-1.514755249,-5.892943859,-1.321002841,-6.513984203,2.927162409,-6.910291195,-4.209877014
Male,1.35,0.01751894,0.4304255996,3604.561544,2085.165829,5796.511628,160.6123639,-387.8885803,23.45780563,13.7209568,7.960632324,6.588009834,-10.07779694,1.811066747,-4.263307571,-6.812328815,3.796851873,-2.79120183,5.87168932,-7.41680479,-2.944423199,-3.401266098,-2.249989271,-10.85568047,0.909093976,-3.211749315,-3.074856043
Male,2.85,0.030097542,0.3001085069,2793.649498,1947.783243,4730.642361,158.653253,-332.6468506,41.30141068,9.536602974,24.4851284,1.169042468,-16.59296227,1.975129724,-10.51230431,-11.2323122,-0.9076144695,-10.07728004,2.149869919,-7.179135323,-3.057647943,-4.483246326,-4.095983028,-6.456818104,0.4951898754,-5.215151787,-0.5588690042
Male,1.35,0.018782502,0.4932321948,3860.167356,2054.757789,6037.790698,178.62435,-388.2128601,3.807038784,1.949365616,10.39652157,6.673344135,-7.496652126,-2.501773834,-1.249532223,-8.225172997,-1.073118567,-0.9471533895,4.352820396,-5.670528412,-0.1434877515,-3.044509888,-0.6792883873,-7.357174873,2.099177599,-4.412218094,-0.6164419055
Male,3.45,0.031825926,0.3495958116,2957.440752,1904.911776,4867.259838,152.9247176,-327.284729,40.29413223,-2.775847197,13.35146427,6.615697861,-12.88393021,-4.117835522,-10.31942558,-10.75715733,1.292736888,-5.250612259,2.97439456,-6.610316753,-3.942534924,-6.861429691,-3.297386408,-10.38769913,0.1876108348,-4.100197792,-3.014720201
Male,1.5,0.02475424,0.4420815326,3577.656693,2023.577631,5713.264628,154.3869707,-383.4223633,18.01913643,13.79118061,5.317520618,-6.849611759,-9.778605461,3.673232794,-1.587165952,-6.349038124,3.444682598,-0.7250059247,5.562169075,-6.373307705,-3.552746773,-5.976675987,-2.466097116,-8.061253548,3.713997126,-4.210797787,-3.580458641
Male,7.95,0.030591555,0.2570653709,2462.786141,1928.331065,4304.875753,162.2655231,-325.1379089,52.07120514,9.65649128,17.97900009,4.675083637,-17.84205437,-1.620630503,-11.8435936,-16.45649338,3.63399601,-5.335206032,0.7705423832,-4.41274786,-3.697941542,-6.102674961,-3.392123699,-8.571863174,1.012008548,-4.983288765,-3.14832139
Male,1.35,0.021213897,0.450240734,3675.998796,2078.620389,5882.085756,145.9516598,-373.7093506,13.26922989,14.29523659,6.848433971,5.072241306,-6.188230515,-3.909130335,-1.053830266,-4.694589615,5.108696461,-2.152946472,1.88569963,-9.176175117,-4.427823544,-6.190423965,-0.5258085132,-8.914605141,2.787556887,-4.170399666,-1.390118003
Male,1.2,0.017201265,0.434531764,3591.736787,2183.525777,5864.720395,152.0955224,-403.921875,14.37521362,32.46283722,20.86724854,2.218037844,-11.28893757,6.537700653,-1.939326286,-10.58507633,-1.466913581,-7.016737461,-1.574245572,-9.228872299,-1.360852599,-4.838457584,-0.461137414,-5.29177475,-1.320297003,-4.439307213,1.271584153
Male,2.7,0.05467679,0.2406479779,2307.462035,1696.444783,3808.363971,160.3576845,-284.1418762,58.17036438,-5.060590267,15.39721394,2.760550022,-9.58613205,-4.067783356,-18.15118408,-15.78228378,-4.238088131,-11.56014156,5.119674683,-5.353122234,-6.641403198,-4.028499603,-1.672764659,-9.566453934,0.3041850328,-4.214984417,-1.544353008
Male,1.2,0.020401819,0.4655761719,3600.821508,2008.74725,5716.282895,185.3039091,-374.9145203,17.75311279,-0.06104780361,-4.804285526,-5.183658123,-3.394335985,6.14634037,-0.3354341686,-6.412914753,2.203953743,-0.4267722666,2.64337182,-6.990439892,-1.471386075,-4.401722908,-2.561463594,-9.214258194,1.970024943,-2.747933626,1.081698298
Male,1.2,0.019651463,0.3856393914,3329.451341,2049.637404,5452.097039,148.2087207,-365.7013245,25.74634552,14.26187325,9.425415993,2.232534647,-12.4623003,1.597077727,-1.153480649,-5.464094639,9.514122963,-2.494254112,2.721187592,-4.312850952,-2.948999882,-6.754045963,-2.13744545,-7.49882412,0.3363039196,-4.276905537,0.09767150134
Male,1.35,0.029100845,0.4004928234,3373.359287,1940.618115,5348.110465,170.813851,-366.7776489,18.42122841,1.898424387,17.25137329,13.58670998,-7.005488873,-5.308013916,-5.553606987,-3.424623251,1.265455961,-5.444350243,4.291778088,-3.513756037,-2.352731943,-6.555245399,-1.128722548,-6.005577087,-0.1824697107,-5.164315701,0.6040019989
Male,1.2,0.027471555,0.4399157072,3553.682434,1836.476727,5531.661184,200.1011398,-345.290741,-3.908101559,-16.40424728,20.30699539,2.835644484,-9.90923214,-3.732001543,0.06664840877,-3.89424324,3.885092497,-2.60450983,4.023800373,-3.793433666,-1.41115725,-5.681226254,-0.4693571031,-5.502637863,1.303883314,-5.652345181,0.6424538493
Male,6.9,0.0331058,0.324605306,2742.759104,1882.398084,4454.137731,153.7346808,-330.100647,47.48514175,8.099040985,6.096771717,-0.3476758599,-9.149017334,0.0880889222,-9.93585968,-14.81845951,0.6264232397,-3.885319948,2.727274656,-4.933362961,-2.003259182,-5.531354904,-3.679323435,-10.31108856,1.295145154,-5.672807693,-3.869733572
Male,1.5,0.017357625,0.4859437334,3819.974946,2165.132684,6051.861702,167.2016772,-411.6443176,12.76580715,24.40948868,9.477387428,10.49405479,-2.310162544,2.976647615,-1.613559127,-4.607637882,-2.055519581,-7.788963318,3.772357941,-7.579723835,-3.014365673,-4.618650913,-1.436804295,-6.7578125,1.635872483,-4.290088177,-0.5673615336
Male,1.2,0.025034746,0.4468544408,3652.731691,1958.161808,5765.625,179.079009,-360.5510254,3.494071245,3.235592365,28.43094635,-2.19781971,-11.68274021,0.088946715,-8.890320778,-9.120545387,-2.790710688,-3.958645821,6.668279171,-6.648191929,0.5248954296,-3.258737326,-1.331853986,-7.741230011,-0.4829499722,-6.524378777,1.149179816
Male,2.55,0.034302436,0.3272766113,2820.062322,1892.349432,4745.3125,175.6841585,-314.9560852,41.39619827,-5.653445244,11.60117435,2.484891891,-7.621342659,-0.4233426154,-12.87612629,-13.11610413,2.630980492,-5.690232277,0.4105494618,-6.411753654,-3.868059635,-6.300784111,-4.396927357,-10.24737358,2.347584963,-3.136114359,-2.063285828
Male,1.5,0.011535093,0.4839386636,3824.496802,2190.381311,6115.525266,152.9123009,-407.7481689,7.314504623,28.67145157,19.43001556,7.202421188,-4.775808334,1.214986563,-2.316788673,-7.10321188,-3.393642664,-6.753574371,0.6014629602,-10.32086849,-1.70644784,-4.175823689,-3.223455191,-8.42885685,0.8763266802,-4.140011311,0.05664000288
Male,1.2,0.024351059,0.4088327508,3386.303049,1936.208664,5260.896382,125.0601284,-364.473877,22.39030075,1.964578271,11.74542999,15.81234455,0.9789962769,-5.758541584,-12.51743793,-8.513091087,-0.673694849,-7.722636223,2.370681047,-6.100131035,-1.692633986,-2.829724073,-3.612249613,-10.17666149,3.426720858,-4.044994831,-0.380641222
Male,1.2,0.0378676,0.3710809005,3223.971155,2121.067818,5445.3125,130.3855746,-374.8995667,39.30355453,29.18462563,3.650590658,-1.271142006,-9.169458389,7.815587044,0.8464929461,-11.65341949,3.192156076,-2.627273083,1.070724845,-6.317045689,-3.203131676,-9.708200455,-6.706810474,-8.644885063,2.673924208,-5.037156582,-3.3445611
Male,1.35,0.028764961,0.4437908794,3609.3695,2117.582801,5773.982558,159.8896116,-381.6379089,21.89417458,20.49774551,7.856229782,6.242730618,-2.385267019,0.7375531197,-0.7156351805,-7.59954977,-0.7859291434,-3.789695978,3.364723682,-7.599824905,-3.244416714,-8.85412693,-3.606817245,-8.834896088,-0.9017112255,-5.320937634,-1.400888801
Male,3.9,0.0018151492,0.5296850986,4463.429429,2466.757439,6992.763832,121.3020926,-462.7936401,-2.263151646,45.65187836,3.194709539,15.7620945,6.756568909,7.186754227,10.7828331,-0.0005939202383,1.523490548,-0.6972340345,3.034436703,-7.608139515,0.1973305345,-3.613154411,0.1843583882,-7.850683212,-0.4338441193,-7.740294456,-5.259261131
Male,1.65,0.021289315,0.3443415715,3411.699353,2305.354,5826.772837,145.1560848,-395.8123474,24.40312386,30.19109917,17.17573547,14.72470284,0.8743736744,7.028337479,0.1314880699,-5.991168499,0.316023767,-5.764577389,0.2456438392,-10.53126717,-4.869300365,-5.280303478,-0.8760871887,-8.214847565,-0.5327789783,-4.88434124,-2.892656565
Male,1.35,0.023075702,0.4224995458,3572.187945,2140.768956,5765.079942,141.6107692,-381.6891479,24.0877552,26.0386982,2.298417807,-0.6058551073,-3.820369959,3.438485146,0.4778361619,-7.886146545,2.310449839,0.1190479323,5.86905098,-5.936002731,-1.134819269,-6.943490505,-2.046094656,-7.579854012,0.06486409158,-5.453239441,-3.504924297
Male,1.2,0.028996486,0.3363743832,3171.551171,2155.855093,5563.322368,155.8898289,-374.6279602,41.1264534,25.41339493,3.582350016,1.511391878,-7.146128654,3.277414799,-7.245369434,-8.717087746,5.073563576,-4.285495758,5.887683868,-3.298260212,-5.135454655,-5.548134804,-3.284528732,-11.74420261,0.633500576,-6.602934361,-6.171004772
Male,1.2,0.031168198,0.4143965872,3323.814178,1846.056445,5262.952303,156.9277205,-339.3067932,13.92614079,-16.56290627,9.124174118,7.302538395,-4.633985519,-2.735607862,-4.180650234,-6.205039501,4.271688938,-3.398551226,3.291550875,-3.759712934,-0.7283753753,-8.005468369,-2.302705526,-7.730705738,0.3584683836,-6.374511242,-0.6713328362
Male,1.35,0.01704612,0.4922669876,3797.372472,2049.933488,5920.96657,173.3841292,-387.2467651,4.379018307,9.478131294,20.17907524,2.540447235,-8.355762482,2.167623997,-6.558907986,-8.384297371,1.15546751,-1.653343678,3.071092367,-8.696802139,-1.262707233,-3.495388031,-0.1944977343,-8.606188774,2.469641924,-2.325538397,1.242267728
Male,1.2,0.030550016,0.4175190173,3311.610623,1981.607097,5275.082237,184.6318749,-377.3079834,30.75386429,6.821910858,-6.251963615,5.171939373,-6.337667942,-5.086109638,-10.89909649,-7.369624138,5.071439266,-2.75465703,3.758024216,-6.058134556,-0.7941648364,-3.708643913,-5.43935585,-9.884928703,2.85918951,-2.935420275,-2.847379684
Male,1.2,0.024851901,0.4168122944,3399.947867,1904.916845,5233.141447,174.4694361,-368.9112244,16.57580185,0.03553420678,7.62523222,4.900416851,-7.20339489,-2.16430831,-1.467518806,-6.397807598,-0.239277795,-3.917093754,6.455252171,-2.32976079,-2.025788546,-3.721157312,-1.579774737,-8.070091248,2.850952148,-5.875765324,-2.068333149
Male,1.35,0.018485347,0.4475495094,3499.138675,2028.702294,5528.161337,150.3735957,-381.9112854,26.30287552,7.279922009,-3.28731513,6.421458244,-6.144616604,-1.70775032,-4.86002779,-7.516563416,2.318729639,-3.442667007,4.005600452,-3.722040892,-0.976082623,-6.711405277,-2.071722031,-8.588763237,0.3673245311,-4.129590988,-2.095625401
Male,1.5,0.021969242,0.4302173371,3537.685101,2052.256822,5564.993351,140.4353916,-391.1356506,22.05934525,21.07351494,14.67254925,8.648299217,-9.276463509,0.1304509342,-4.138852119,-7.875799179,-1.030701041,-5.035278797,5.508001328,-8.058535576,-1.804735422,-4.100829601,-2.324771881,-7.197057724,1.692886233,-5.011727333,-1.519212723
Male,1.2,0.027774965,0.4167608964,3352.636273,1988.900989,5350.123355,166.2902999,-367.1238098,29.13910866,9.727668762,2.099727869,-9.037247658,-10.84409046,9.313248634,-2.445339918,-8.244347572,4.34198904,-3.305984259,4.692694187,-5.001270771,-1.107184529,-6.616735458,-3.054951429,-6.480995655,2.931800365,-5.334783554,-2.403264046
Male,4.35,0.04019548,0.2523049747,2468.375731,1793.844979,4215.705423,156.8718723,-290.573761,45.63842773,-6.028278351,33.2947197,7.333966255,-17.65327072,-6.277515888,-14.11919689,-15.95596123,-5.453074932,-11.03052616,1.473339558,-5.621613503,-4.154955864,-5.492069244,-3.819035292,-9.47806263,-0.5648635626,-5.067752838,0.6799975038
Male,1.5,0.023127323,0.4731341423,3676.157329,1997.707547,5646.276596,156.2547898,-389.5205688,17.54180145,18.55651283,-4.322933674,-1.859685183,2.156271219,-2.622340918,-7.042824745,-4.868544579,2.017464638,-0.2990002632,5.234352112,-2.84518075,2.504715204,-4.355295181,-2.2809093,-8.588477135,1.269790053,-5.214188099,-1.709913373
Male,1.2,0.033241253,0.3923211349,3039.562959,2074.789375,5201.685855,217.1673091,-360.6902161,46.78965378,15.70274448,-5.006323338,-2.65151906,-7.935207844,-3.035139799,-11.41198444,-9.847744942,0.5762212873,-5.429225922,2.281137943,-6.795734406,0.3824490011,-4.332737446,-5.649879932,-10.84879303,-0.8713519573,-6.214440823,-1.695093036
Male,1.2,0.040951483,0.3558285362,3024.313681,2016.383027,5255.550987,190.5100689,-346.3383179,36.93945313,12.50652599,6.852390289,-6.022537231,-10.22100353,0.424452126,-2.620004654,-13.93204403,-1.696353555,-0.1650733501,3.166643381,-4.220440388,-1.764812708,-6.632856369,-4.086022854,-9.279740334,3.85746932,-3.746559143,-2.238412857
Male,1.2,0.01370775,0.4721808183,3875.462811,2060.264689,5980.879934,165.123543,-385.40979,-9.931580544,15.36226463,25.42347908,6.399867535,-1.236462355,1.072606206,-4.275522232,-6.305583954,0.1204279065,-7.468922615,4.68316555,-6.703370571,-1.374686003,-3.531643152,-1.119625211,-7.415129185,1.373748779,-5.646764755,-1.951783419
Male,3.75,0.04601572,0.246449616,2447.711505,1792.431945,4130.29661,161.7217736,-299.1438599,50.9122467,-0.08400396258,28.86594582,4.660706043,-16.02139091,-2.199751616,-17.65872574,-14.53789806,-0.9702103734,-12.16013145,2.128764868,-6.872620583,-4.252094746,-4.081663609,-3.8032763,-7.808967113,0.0691505447,-6.482816219,-0.4983738959
Male,2.85,0.0341759,0.2894585503,2694.428745,1930.519871,4538.020833,144.395451,-325.6147766,50.2320137,7.255905628,8.866065025,7.825834751,-1.583518982,-0.2711411119,-12.42258263,-15.37632942,-2.58698225,-9.043438911,1.329635143,-3.96005249,-2.08579874,-5.370409012,-3.410982847,-10.16759872,0.3951423764,-3.290418148,-1.841783285
Male,1.35,0.02209982,0.4810819404,3713.344236,2048.617124,5743.640988,164.0721631,-390.0455627,17.62133026,14.98966503,-2.911546469,-1.987457752,0.01516514644,2.339182854,-3.077789068,-6.772776127,-1.779215574,-1.581399918,5.462480068,-6.423130512,1.209899783,-4.855595589,-2.212587595,-6.532549381,2.209985495,-4.644486427,-0.451925844
Male,1.2,0.02705999,0.4047723067,3488.875415,2056.52198,5753.289474,170.8768584,-363.0072327,19.31195259,8.890217781,17.68781662,4.603207588,-11.41350269,-4.819669247,-7.357756615,-1.083121896,1.474654198,-9.46731472,6.456944942,-1.287803888,-0.7566545606,-10.02560616,-3.279256105,-3.236694574,-1.854146481,-10.79597759,1.658342481
Male,3,0.04262844,0.3146453208,2733.705368,1844.834789,4524.185505,183.7935824,-296.8736877,44.59011459,-9.03747654,18.31823921,4.921376705,-13.37736702,-11.97327805,-16.53181076,-9.584543228,-1.589293838,-8.680537224,2.509064674,-7.371097565,-2.075227976,-5.612448692,-5.653635979,-9.281710625,0.4160720706,-6.719745159,-2.019978285
Male,3,0.03279977,0.3595204455,3028.099725,1901.338982,4909.906915,155.9214362,-326.7885742,35.33612061,-2.019873142,13.94076824,6.201585293,-8.803134918,-4.908653259,-12.17023087,-10.76050758,-0.2876605093,-7.904036999,2.264364719,-7.372712612,-0.9078245759,-4.115250111,-4.201019764,-8.308694839,0.3376853168,-5.900047302,-1.076771021
Male,1.35,0.023376035,0.4623228561,3629.081946,2018.043797,5579.396802,174.0668244,-391.3277588,23.49303246,15.13838387,-9.612158775,-3.656198263,-1.801314116,0.7398877144,-4.659977436,-7.392324924,-0.2980651557,-2.531321764,6.015614986,-4.096247673,1.972929358,-2.746529102,-2.346375465,-10.03048515,1.187301278,-3.86161232,-2.345432997
Male,1.2,0.03128612,0.4009046053,3339.752886,2098.55049,5398.848684,139.906119,-398.7336731,33.27666092,42.50000381,6.386705875,-9.154810905,-12.26845551,-1.656526208,-9.985116959,-9.728456497,5.248841763,-1.119303465,4.901236057,-2.122669935,-3.882504225,-8.564767838,-1.025512099,-8.081805229,1.651683331,-0.1362589747,-0.8268089294
Male,1.35,0.02630757,0.4334688408,3521.862336,2051.256319,5648.074128,177.8086061,-374.0716858,9.743778229,8.758776665,6.09610033,16.16345406,9.20596981,-7.205286026,-4.134042263,-3.845399618,-1.106769323,-7.077049255,0.5572108626,-5.873722553,-1.509227276,-4.680678368,-0.2479885221,-9.295103073,4.814109802,-2.962385178,-1.781026125
Male,1.65,0.0340478,0.4419602614,3586.494319,2029.080747,5627.403846,166.1863579,-378.1992798,22.40257454,11.57183838,7.535451412,9.235451698,-4.028394222,-3.641215324,-5.08509779,-4.175911903,2.60388279,-4.424170494,5.235570908,-2.425817013,-0.01436647959,-6.305573463,-0.9793288112,-6.027179241,-0.6193662286,-5.963936806,-0.4078452289
Male,3.75,0.04749495,0.300599179,2667.16441,1792.741289,4336.202331,158.1537199,-291.4871826,41.58171082,-13.61186123,15.52449703,5.373139858,-10.29827976,-6.436374187,-10.76141644,-10.42335987,-1.984709859,-6.968859196,1.914614201,-7.788617134,-3.416010857,-7.325618744,-4.374485493,-9.556455612,0.9361080527,-5.894469738,-1.984879375
Male,1.65,0.03079428,0.4628155048,3712.045716,2024.172144,5758.413462,147.3399204,-369.8581848,15.60499477,6.05177784,6.726387978,2.382049799,-4.105204582,3.528266668,-0.2933255732,-4.712166786,1.820025325,-4.409646034,6.477783203,-2.266284466,-3.349812508,-6.368203163,0.9877120256,-6.683962822,0.8345707655,-5.101106644,-0.6867011786
Male,1.35,0.031359646,0.4213072311,3367.789168,2031.865015,5341.569767,151.2474501,-385.0113525,36.7226181,21.49162483,-7.892879009,-0.42651847,-4.370778084,-0.5932117701,-7.356523514,-6.900409222,5.236097336,-0.8727867007,4.692994595,-3.562426567,-0.6637150049,-6.394137383,-3.056926012,-7.282240868,1.757568717,-5.364914417,-2.038260221
Male,4.05,0.04713739,0.2656519131,2415.301715,1739.619037,4001.906988,163.0319912,-291.2865601,58.28837967,-4.375700951,11.87141609,-4.266561985,-12.2086401,-2.015990257,-18.00477791,-15.78957844,-2.686119556,-8.427287102,3.848902464,-6.61539793,-3.097555876,-3.728335857,-5.576546669,-11.19589806,0.003129431512,-5.914544582,-1.663916945
Male,1.5,0.027703606,0.4421646443,3528.663153,2054.419742,5561.668883,145.1423843,-385.2537842,28.63822174,15.71501923,1.91358757,11.6009922,-3.472071648,-3.156703234,-6.968475819,-6.222057819,2.840629339,-6.020050526,2.834381342,-3.233407497,-0.7468099594,-8.157444,-1.717923403,-5.694806099,0.5426786542,-5.671020508,-0.2743060291
Male,1.2,0.02836829,0.4406352796,3469.087154,1913.271204,5312.705592,196.005635,-364.0354614,21.20922279,7.836603165,-0.9122707844,-2.007520914,-1.754670143,-2.510915041,-8.221280098,-8.883860588,0.4678604603,-1.556089044,3.753862381,-3.132190228,0.4333666861,-4.648055553,0.6661523581,-8.925265312,0.8284677863,-6.073581696,-1.085489869
Male,1.5,0.02366591,0.4319522939,3489.181475,2047.307662,5511.136968,144.0372991,-383.4686279,24.43811989,10.55651951,6.467143059,15.27929783,-3.249509096,-2.480554819,-4.931218147,-4.502412796,0.566488862,-8.390101433,3.111257792,-3.572020531,-3.813349247,-8.985044479,-0.854736805,-6.289334774,-1.59909153,-4.806572914,0.5889323354
Male,1.2,0.027313925,0.431640625,3518.294576,2038.461498,5622.121711,173.5300454,-375.3169556,18.65425491,13.52843761,12.65166569,8.880511284,-4.679775715,0.5946169496,-0.1417703927,-6.016624928,-0.7972205877,-6.686202049,1.343743086,-6.830252171,-0.922175765,-4.71745348,-2.158051968,-7.639460564,-0.1749711335,-5.9260602,-0.4526286423
Male,1.35,0.023207653,0.4742914244,3680.878546,1931.500308,5606.286337,151.5923481,-361.8380432,15.42403793,-3.472755671,0.1945368946,6.495779991,-4.301194191,0.6660444736,-3.727387905,-3.759742975,8.30177021,-3.633754969,3.285938025,-3.573114395,-0.5269634724,-4.562104702,-3.074900866,-9.93261528,2.972949982,-4.776057243,0.6318984628
Male,1.5,0.018138735,0.4370532746,3618.543065,2083.724437,5823.636968,156.6725628,-385.8213196,11.07980537,11.05908585,18.23020744,8.944607735,-7.44802475,1.896385312,-0.2608541846,-6.61020422,-4.073797226,-7.919017315,4.114442348,-3.845584393,-1.723581076,-6.683507442,0.2060664594,-6.593259811,-1.952682853,-2.626050472,0.7825297713
Male,1.35,0.023802353,0.45958621,3631.094042,2006.332339,5720.021802,177.734042,-376.4537048,14.80334473,2.247695684,-1.494670749,-3.861599207,-3.912135363,4.954629898,1.445327401,-6.56560564,2.286079168,-0.4705121219,2.394503593,-3.673393726,-0.5174027085,-7.807729244,-3.760256767,-8.460985184,0.8434960842,-3.69026351,0.9978673458
Male,1.5,0.02296289,0.4205971576,3523.069072,2150.651686,5724.567819,114.5443791,-391.6582031,25.96570396,24.76054573,12.07304764,10.71068478,-6.911533356,3.30251956,-0.7236045599,-5.615533829,-2.409096479,-9.472709656,1.994109273,-7.97247982,-2.385549068,-2.37208128,-2.264671803,-8.650238037,2.512087345,-2.942505598,-3.416484118
Male,1.5,0.021470323,0.472926363,3842.866086,2038.832098,5981.216755,160.5332629,-380.6195068,-0.8589230776,8.710128784,21.59434319,3.607985735,-7.225023746,1.754966617,-4.090247631,-6.796743393,-2.134325981,-3.813437939,3.787749529,-10.04246902,-0.5759134293,-3.584607601,-0.6402540207,-6.790128231,0.5657966733,-4.018928528,0.5711944103
Male,1.2,0.029059304,0.3852667558,3206.629754,1863.702409,5023.231908,169.0812514,-345.09552,27.50158119,-8.503634453,6.055769444,9.538238525,-6.638370514,-9.740423203,-9.178038597,-6.261967182,4.289131641,-3.573680162,3.670789957,-2.25600934,-2.323164463,-4.551751614,-2.821270466,-9.836062431,2.36864233,-5.172649384,-1.681632996
Male,1.2,0.03327168,0.4012643914,3390.389721,2063.128143,5517.064145,137.5932789,-378.7803955,27.65611267,18.69246674,17.1620121,12.41959381,-7.713442326,-0.9657694101,-5.726917744,-6.463565826,-2.047681093,-11.47708893,5.290575981,-1.845187545,-2.71871233,-4.701620579,0.3954127431,-7.452856064,-1.837544441,-6.372770786,-0.4244987071
Male,2.85,0.031758804,0.3590603299,3013.399489,1906.927757,4939.236111,150.1025579,-324.9981079,37.21480942,-2.486739874,8.773283005,0.6412066817,-7.789127827,-0.312363863,-11.40163612,-11.88116074,0.6673329473,-4.357940674,3.629559994,-5.415009975,-3.405354023,-6.201531887,-3.382400513,-9.12467289,0.7002136111,-5.174600124,-0.8437395692
Male,1.35,0.022096558,0.4577920603,3722.374397,2152.786877,5944.767442,155.2649984,-398.1811523,16.67629242,22.02211189,5.057688713,10.6474762,-0.8122189641,1.169688821,-1.780192494,-9.252972603,-3.062560081,-5.155238152,4.085537434,-7.505588055,-2.47368598,-2.901511192,0.6595053673,-8.314223289,0.9509159327,-5.449615955,-2.153332233
